,isFraudUser
company_5474_window_0,False
company_435_window_1,False
company_435_window_0,False
company_4248_window_1,False
company_4248_window_2,False
company_4248_window_0,False
company_6728_window_9,False
company_6728_window_8,False
company_6728_window_7,False
company_6728_window_6,False
company_6728_window_5,False
company_6728_window_4,False
company_6728_window_3,False
company_6728_window_2,False
company_6728_window_1,False
company_6728_window_0,False
company_5386_window_2,False
company_5386_window_3,False
company_5386_window_4,False
company_5386_window_1,False
company_5386_window_0,False
company_1067_window_6,True
company_1067_window_8,True
company_1067_window_7,True
company_1067_window_0,True
company_4258_window_9,False
company_4258_window_8,False
company_4258_window_7,False
company_4258_window_6,False
company_4258_window_5,False
company_4258_window_4,False
company_4258_window_3,False
company_4258_window_2,False
company_4258_window_1,False
company_4258_window_0,False
company_963_window_4,False
company_963_window_6,False
company_963_window_5,False
company_963_window_0,False
company_1656_window_9,False
company_1656_window_7,False
company_1656_window_8,False
company_1656_window_6,False
company_1656_window_0,False
company_504_window_9,True
company_504_window_8,True
company_504_window_7,True
company_504_window_6,True
company_504_window_5,True
company_504_window_4,True
company_504_window_3,True
company_504_window_2,True
company_504_window_1,True
company_504_window_0,True
company_3687_window_9,False
company_3687_window_8,False
company_3687_window_7,False
company_3687_window_6,False
company_3687_window_5,False
company_3687_window_4,False
company_3687_window_3,False
company_3687_window_2,False
company_3687_window_1,False
company_3687_window_0,False
company_3357_window_9,False
company_3357_window_8,False
company_3357_window_7,False
company_3357_window_6,False
company_3357_window_5,False
company_3357_window_4,False
company_3357_window_3,False
company_3357_window_2,False
company_3357_window_1,False
company_3357_window_0,False
company_7322_window_9,False
company_7322_window_8,False
company_7322_window_7,False
company_7322_window_6,False
company_7322_window_5,False
company_7322_window_4,False
company_7322_window_3,False
company_7322_window_2,False
company_7322_window_1,False
company_7322_window_0,False
company_7175_window_9,False
company_7175_window_8,False
company_7175_window_7,False
company_7175_window_6,False
company_7175_window_5,False
company_7175_window_4,False
company_7175_window_3,False
company_7175_window_2,False
company_7175_window_1,False
company_7175_window_0,False
company_1549_window_9,False
company_1549_window_8,False
company_1549_window_7,False
company_1549_window_6,False
company_1549_window_5,False
company_1549_window_4,False
company_1549_window_3,False
company_1549_window_2,False
company_1549_window_1,False
company_1549_window_0,False
company_6194_window_9,False
company_6194_window_8,False
company_6194_window_7,False
company_6194_window_6,False
company_6194_window_5,False
company_6194_window_4,False
company_6194_window_3,False
company_6194_window_2,False
company_6194_window_1,False
company_6194_window_0,False
company_5823_window_7,False
company_5823_window_6,False
company_5823_window_8,False
company_5823_window_5,False
company_5823_window_4,False
company_5823_window_3,False
company_5823_window_2,False
company_5823_window_1,False
company_5823_window_0,False
company_6197_window_0,True
company_6197_window_1,True
company_7003_window_4,True
company_7003_window_6,True
company_7003_window_5,True
company_7003_window_3,True
company_7003_window_2,True
company_7003_window_0,True
company_6825_window_9,False
company_6825_window_8,False
company_6825_window_7,False
company_6825_window_6,False
company_6825_window_5,False
company_6825_window_4,False
company_6825_window_3,False
company_6825_window_1,False
company_6825_window_0,False
company_6825_window_2,False
company_3592_window_9,False
company_3592_window_7,False
company_3592_window_8,False
company_3592_window_6,False
company_3592_window_5,False
company_3592_window_4,False
company_3592_window_3,False
company_3592_window_2,False
company_3592_window_1,False
company_3592_window_0,False
company_2749_window_9,False
company_2749_window_8,False
company_2749_window_7,False
company_2749_window_6,False
company_2749_window_5,False
company_2749_window_4,False
company_2749_window_3,False
company_2749_window_2,False
company_2749_window_1,False
company_2749_window_0,False
company_778_window_5,True
company_778_window_3,True
company_778_window_4,True
company_778_window_2,True
company_778_window_1,True
company_778_window_0,True
company_5476_window_9,True
company_5476_window_8,True
company_5476_window_7,True
company_5476_window_6,True
company_5476_window_5,True
company_5476_window_4,True
company_5476_window_3,True
company_5476_window_2,True
company_5476_window_1,True
company_5476_window_0,True
company_7517_window_9,False
company_7517_window_8,False
company_7517_window_7,False
company_7517_window_6,False
company_7517_window_5,False
company_7517_window_4,False
company_7517_window_3,False
company_7517_window_2,False
company_7517_window_1,False
company_7517_window_0,False
company_4529_window_3,False
company_4529_window_4,False
company_4529_window_5,False
company_4529_window_2,False
company_4529_window_1,False
company_4529_window_0,False
company_1363_window_6,True
company_1363_window_5,True
company_1363_window_4,True
company_1363_window_3,True
company_1363_window_2,True
company_1363_window_0,True
company_1363_window_1,True
company_7105_window_9,True
company_7105_window_8,True
company_7105_window_7,True
company_7105_window_6,True
company_7105_window_5,True
company_7105_window_4,True
company_7105_window_3,True
company_7105_window_2,True
company_7105_window_0,True
company_7105_window_1,True
company_2249_window_9,False
company_2249_window_8,False
company_2249_window_7,False
company_2249_window_6,False
company_2249_window_5,False
company_2249_window_4,False
company_2249_window_3,False
company_2249_window_2,False
company_2249_window_1,False
company_2249_window_0,False
company_96_window_9,False
company_96_window_8,False
company_96_window_7,False
company_96_window_6,False
company_96_window_5,False
company_96_window_4,False
company_96_window_3,False
company_96_window_2,False
company_96_window_1,False
company_96_window_0,False
company_2709_window_9,False
company_2709_window_8,False
company_2709_window_7,False
company_2709_window_6,False
company_2709_window_5,False
company_2709_window_4,False
company_2709_window_3,False
company_2709_window_2,False
company_2709_window_1,False
company_2709_window_0,False
company_570_window_9,False
company_570_window_8,False
company_570_window_7,False
company_570_window_6,False
company_570_window_5,False
company_570_window_4,False
company_570_window_3,False
company_570_window_2,False
company_570_window_1,False
company_570_window_0,False
company_6399_window_0,True
company_5241_window_4,False
company_5241_window_3,False
company_5241_window_2,False
company_5241_window_1,False
company_5241_window_0,False
company_7127_window_9,False
company_7127_window_8,False
company_7127_window_7,False
company_7127_window_6,False
company_7127_window_5,False
company_7127_window_4,False
company_7127_window_3,False
company_7127_window_2,False
company_7127_window_1,False
company_7127_window_0,False
company_7118_window_9,False
company_7118_window_8,False
company_7118_window_7,False
company_7118_window_6,False
company_7118_window_5,False
company_7118_window_4,False
company_7118_window_3,False
company_7118_window_2,False
company_7118_window_1,False
company_7118_window_0,False
company_459_window_9,False
company_459_window_8,False
company_459_window_7,False
company_459_window_6,False
company_459_window_5,False
company_459_window_4,False
company_459_window_3,False
company_459_window_2,False
company_459_window_1,False
company_459_window_0,False
company_2054_window_4,False
company_2054_window_6,False
company_2054_window_5,False
company_2054_window_3,False
company_2054_window_2,False
company_2054_window_1,False
company_2054_window_0,False
company_3433_window_9,False
company_3433_window_8,False
company_3433_window_7,False
company_3433_window_6,False
company_3433_window_5,False
company_3433_window_4,False
company_3433_window_3,False
company_3433_window_2,False
company_3433_window_1,False
company_3433_window_0,False
company_3813_window_9,False
company_3813_window_8,False
company_3813_window_7,False
company_3813_window_6,False
company_3813_window_5,False
company_3813_window_4,False
company_3813_window_3,False
company_3813_window_2,False
company_3813_window_1,False
company_3813_window_0,False
company_4865_window_9,False
company_4865_window_8,False
company_4865_window_7,False
company_4865_window_6,False
company_4865_window_5,False
company_4865_window_4,False
company_4865_window_3,False
company_4865_window_2,False
company_4865_window_1,False
company_4865_window_0,False
company_1150_window_9,False
company_1150_window_8,False
company_1150_window_7,False
company_1150_window_6,False
company_1150_window_5,False
company_1150_window_4,False
company_1150_window_3,False
company_1150_window_2,False
company_1150_window_1,False
company_1150_window_0,False
company_5506_window_7,False
company_5506_window_8,False
company_5506_window_9,False
company_5506_window_6,False
company_5506_window_5,False
company_5506_window_4,False
company_5506_window_3,False
company_5506_window_2,False
company_5506_window_1,False
company_5506_window_0,False
company_1778_window_9,False
company_1778_window_8,False
company_1778_window_7,False
company_1778_window_6,False
company_1778_window_5,False
company_1778_window_4,False
company_1778_window_3,False
company_1778_window_2,False
company_1778_window_1,False
company_1778_window_0,False
company_5291_window_9,False
company_5291_window_8,False
company_5291_window_7,False
company_5291_window_6,False
company_5291_window_5,False
company_5291_window_4,False
company_5291_window_2,False
company_5291_window_3,False
company_5291_window_1,False
company_5291_window_0,False
company_7091_window_0,False
company_984_window_9,False
company_984_window_8,False
company_984_window_7,False
company_984_window_6,False
company_984_window_5,False
company_984_window_4,False
company_984_window_3,False
company_984_window_2,False
company_984_window_1,False
company_984_window_0,False
company_4064_window_2,True
company_4064_window_1,True
company_4064_window_3,True
company_4064_window_0,True
company_2599_window_9,False
company_2599_window_8,False
company_2599_window_7,False
company_2599_window_6,False
company_2599_window_5,False
company_2599_window_4,False
company_2599_window_3,False
company_2599_window_2,False
company_2599_window_1,False
company_2599_window_0,False
company_7641_window_9,False
company_7641_window_8,False
company_7641_window_7,False
company_7641_window_6,False
company_7641_window_5,False
company_7641_window_4,False
company_7641_window_3,False
company_7641_window_2,False
company_7641_window_1,False
company_7641_window_0,False
company_3238_window_9,False
company_3238_window_8,False
company_3238_window_7,False
company_3238_window_6,False
company_3238_window_5,False
company_3238_window_4,False
company_3238_window_3,False
company_3238_window_2,False
company_3238_window_1,False
company_3238_window_0,False
company_2427_window_9,False
company_2427_window_8,False
company_2427_window_7,False
company_2427_window_6,False
company_2427_window_5,False
company_2427_window_4,False
company_2427_window_3,False
company_2427_window_2,False
company_2427_window_1,False
company_2427_window_0,False
company_1380_window_6,True
company_1380_window_7,True
company_1380_window_5,True
company_1380_window_4,True
company_1380_window_3,True
company_1380_window_2,True
company_1380_window_1,True
company_1380_window_0,True
company_1224_window_9,False
company_1224_window_8,False
company_1224_window_7,False
company_1224_window_6,False
company_1224_window_5,False
company_1224_window_4,False
company_1224_window_3,False
company_1224_window_2,False
company_1224_window_1,False
company_1224_window_0,False
company_1601_window_9,False
company_1601_window_8,False
company_1601_window_7,False
company_1601_window_6,False
company_1601_window_5,False
company_1601_window_4,False
company_1601_window_3,False
company_1601_window_2,False
company_1601_window_1,False
company_1601_window_0,False
company_6694_window_9,False
company_6694_window_7,False
company_6694_window_8,False
company_6694_window_6,False
company_6694_window_0,False
company_6694_window_2,False
company_6694_window_1,False
company_7351_window_9,False
company_7351_window_8,False
company_7351_window_7,False
company_7351_window_6,False
company_7351_window_5,False
company_7351_window_4,False
company_7351_window_3,False
company_7351_window_2,False
company_7351_window_1,False
company_7351_window_0,False
company_1800_window_9,False
company_1800_window_8,False
company_1800_window_7,False
company_1800_window_6,False
company_1800_window_5,False
company_1800_window_4,False
company_1800_window_3,False
company_1800_window_2,False
company_1800_window_1,False
company_1800_window_0,False
company_3439_window_9,False
company_3439_window_8,False
company_3439_window_7,False
company_3439_window_6,False
company_3439_window_5,False
company_3439_window_4,False
company_3439_window_3,False
company_3439_window_2,False
company_3439_window_1,False
company_3439_window_0,False
company_7235_window_9,False
company_7235_window_8,False
company_7235_window_7,False
company_7235_window_6,False
company_7235_window_4,False
company_7235_window_5,False
company_7235_window_3,False
company_7235_window_2,False
company_7235_window_1,False
company_7235_window_0,False
company_5222_window_9,False
company_5222_window_8,False
company_5222_window_7,False
company_5222_window_6,False
company_5222_window_5,False
company_5222_window_4,False
company_5222_window_3,False
company_5222_window_2,False
company_5222_window_1,False
company_5222_window_0,False
company_3095_window_2,False
company_3095_window_1,False
company_3095_window_3,False
company_3095_window_0,False
company_7361_window_9,False
company_7361_window_8,False
company_7361_window_7,False
company_7361_window_6,False
company_7361_window_5,False
company_7361_window_4,False
company_7361_window_3,False
company_7361_window_2,False
company_7361_window_1,False
company_7361_window_0,False
company_2542_window_9,True
company_2542_window_8,True
company_2542_window_7,True
company_2542_window_6,True
company_2542_window_5,True
company_2542_window_4,True
company_2542_window_3,True
company_2542_window_2,True
company_2542_window_1,True
company_2542_window_0,True
company_1436_window_9,True
company_1436_window_8,True
company_1436_window_7,True
company_1436_window_6,True
company_1436_window_5,True
company_1436_window_4,True
company_1436_window_3,True
company_1436_window_2,True
company_1436_window_1,True
company_1436_window_0,True
company_3230_window_6,True
company_3230_window_5,True
company_3230_window_4,True
company_3230_window_3,True
company_3230_window_2,True
company_3230_window_1,True
company_3230_window_0,True
company_6280_window_9,False
company_6280_window_8,False
company_6280_window_7,False
company_6280_window_6,False
company_6280_window_5,False
company_6280_window_4,False
company_6280_window_3,False
company_6280_window_2,False
company_6280_window_1,False
company_6280_window_0,False
company_3760_window_8,False
company_3760_window_9,False
company_3760_window_7,False
company_3760_window_6,False
company_3760_window_5,False
company_3760_window_4,False
company_3760_window_3,False
company_3760_window_2,False
company_3760_window_1,False
company_3760_window_0,False
company_6412_window_9,False
company_6412_window_8,False
company_6412_window_7,False
company_6412_window_6,False
company_6412_window_5,False
company_6412_window_4,False
company_6412_window_3,False
company_6412_window_2,False
company_6412_window_1,False
company_6412_window_0,False
company_56_window_0,False
company_3853_window_9,False
company_3853_window_8,False
company_3853_window_7,False
company_3853_window_6,False
company_3853_window_5,False
company_3853_window_4,False
company_3853_window_3,False
company_3853_window_2,False
company_3853_window_1,False
company_3853_window_0,False
company_1586_window_4,True
company_1586_window_3,True
company_1586_window_5,True
company_1586_window_2,True
company_1586_window_1,True
company_1586_window_0,True
company_5400_window_7,False
company_5400_window_8,False
company_5400_window_9,False
company_5400_window_6,False
company_5400_window_5,False
company_5400_window_4,False
company_5400_window_3,False
company_5400_window_2,False
company_5400_window_0,False
company_1056_window_3,True
company_1056_window_5,True
company_1056_window_4,True
company_1056_window_2,True
company_1056_window_1,True
company_1056_window_0,True
company_5673_window_9,False
company_5673_window_8,False
company_5673_window_7,False
company_5673_window_6,False
company_5673_window_5,False
company_5673_window_4,False
company_5673_window_2,False
company_5673_window_3,False
company_5673_window_1,False
company_5673_window_0,False
company_2294_window_9,False
company_2294_window_8,False
company_2294_window_7,False
company_2294_window_6,False
company_2294_window_5,False
company_2294_window_4,False
company_2294_window_3,False
company_2294_window_2,False
company_2294_window_1,False
company_2294_window_0,False
company_3661_window_9,False
company_3661_window_7,False
company_3661_window_8,False
company_3661_window_6,False
company_3661_window_5,False
company_3661_window_3,False
company_3661_window_4,False
company_3661_window_2,False
company_3661_window_1,False
company_3661_window_0,False
company_3194_window_9,False
company_3194_window_8,False
company_3194_window_7,False
company_3194_window_6,False
company_3194_window_5,False
company_3194_window_4,False
company_3194_window_3,False
company_3194_window_2,False
company_3194_window_1,False
company_3194_window_0,False
company_4989_window_0,True
company_3567_window_9,True
company_3567_window_8,True
company_3567_window_7,True
company_3567_window_6,True
company_3567_window_5,True
company_3567_window_4,True
company_3567_window_3,True
company_3567_window_2,True
company_3567_window_1,True
company_3567_window_0,True
company_315_window_9,False
company_315_window_1,False
company_315_window_0,False
company_315_window_2,False
company_1834_window_0,True
company_7213_window_9,False
company_7213_window_8,False
company_7213_window_7,False
company_7213_window_6,False
company_7213_window_5,False
company_7213_window_4,False
company_7213_window_3,False
company_7213_window_2,False
company_7213_window_1,False
company_7213_window_0,False
company_2362_window_9,False
company_2362_window_8,False
company_2362_window_7,False
company_2362_window_6,False
company_2362_window_5,False
company_2362_window_4,False
company_2362_window_3,False
company_2362_window_2,False
company_2362_window_1,False
company_2362_window_0,False
company_1605_window_9,True
company_1605_window_8,True
company_1605_window_7,True
company_1605_window_6,True
company_1605_window_5,True
company_1605_window_4,True
company_1605_window_3,True
company_1605_window_2,True
company_1605_window_1,True
company_1605_window_0,True
company_782_window_3,False
company_782_window_4,False
company_782_window_5,False
company_782_window_2,False
company_782_window_1,False
company_782_window_0,False
company_4503_window_9,True
company_4503_window_8,True
company_4503_window_7,True
company_4503_window_6,True
company_4503_window_5,True
company_4503_window_4,True
company_4503_window_1,True
company_4503_window_0,True
company_4057_window_9,True
company_4057_window_8,True
company_4057_window_7,True
company_4057_window_6,True
company_4057_window_5,True
company_4057_window_4,True
company_4057_window_0,True
company_2240_window_1,False
company_2240_window_2,False
company_2240_window_0,False
company_2483_window_9,False
company_2483_window_8,False
company_2483_window_7,False
company_2483_window_0,False
company_2483_window_1,False
company_5841_window_9,False
company_5841_window_8,False
company_5841_window_7,False
company_5841_window_6,False
company_5841_window_5,False
company_5841_window_4,False
company_5841_window_3,False
company_5841_window_2,False
company_5841_window_0,False
company_5841_window_1,False
company_7401_window_4,True
company_7401_window_3,True
company_7401_window_5,True
company_7401_window_2,True
company_7401_window_1,True
company_7401_window_0,True
company_3300_window_9,False
company_3300_window_8,False
company_3300_window_7,False
company_3300_window_6,False
company_3300_window_5,False
company_3300_window_4,False
company_3300_window_3,False
company_3300_window_2,False
company_3300_window_1,False
company_3300_window_0,False
company_4419_window_9,True
company_4419_window_8,True
company_4419_window_7,True
company_4419_window_6,True
company_4419_window_5,True
company_4419_window_4,True
company_4419_window_3,True
company_4419_window_2,True
company_4419_window_1,True
company_4419_window_0,True
company_2104_window_9,False
company_2104_window_8,False
company_2104_window_7,False
company_2104_window_6,False
company_2104_window_5,False
company_2104_window_4,False
company_2104_window_3,False
company_2104_window_2,False
company_2104_window_1,False
company_2104_window_0,False
company_5825_window_9,False
company_5825_window_8,False
company_5825_window_7,False
company_5825_window_6,False
company_5825_window_5,False
company_5825_window_4,False
company_5825_window_3,False
company_5825_window_2,False
company_5825_window_1,False
company_5825_window_0,False
company_2379_window_4,False
company_2379_window_5,False
company_2379_window_6,False
company_2379_window_3,False
company_2379_window_2,False
company_2379_window_1,False
company_2379_window_0,False
company_4382_window_9,False
company_4382_window_8,False
company_4382_window_7,False
company_4382_window_6,False
company_4382_window_5,False
company_4382_window_4,False
company_4382_window_3,False
company_4382_window_2,False
company_4382_window_1,False
company_4382_window_0,False
company_2354_window_9,False
company_2354_window_8,False
company_2354_window_7,False
company_2354_window_6,False
company_2354_window_5,False
company_2354_window_4,False
company_2354_window_3,False
company_2354_window_2,False
company_2354_window_1,False
company_2354_window_0,False
company_2628_window_9,False
company_2628_window_8,False
company_2628_window_7,False
company_2628_window_6,False
company_2628_window_5,False
company_2628_window_4,False
company_2628_window_3,False
company_2628_window_2,False
company_2628_window_1,False
company_2628_window_0,False
company_1999_window_9,False
company_1999_window_8,False
company_1999_window_7,False
company_1999_window_6,False
company_1999_window_5,False
company_1999_window_4,False
company_1999_window_3,False
company_1999_window_2,False
company_1999_window_1,False
company_1999_window_0,False
company_5437_window_9,False
company_5437_window_8,False
company_5437_window_7,False
company_5437_window_6,False
company_5437_window_5,False
company_5437_window_4,False
company_5437_window_3,False
company_5437_window_2,False
company_5437_window_1,False
company_5437_window_0,False
company_4166_window_9,False
company_4166_window_8,False
company_4166_window_7,False
company_4166_window_6,False
company_4166_window_5,False
company_4166_window_4,False
company_4166_window_3,False
company_4166_window_2,False
company_4166_window_1,False
company_4166_window_0,False
company_2684_window_0,True
company_2684_window_1,True
company_6027_window_9,False
company_6027_window_8,False
company_6027_window_7,False
company_6027_window_6,False
company_6027_window_5,False
company_6027_window_4,False
company_6027_window_3,False
company_6027_window_2,False
company_6027_window_1,False
company_6027_window_0,False
company_7559_window_9,False
company_7559_window_8,False
company_7559_window_7,False
company_7559_window_6,False
company_7559_window_5,False
company_7559_window_4,False
company_7559_window_3,False
company_7559_window_2,False
company_7559_window_1,False
company_7559_window_0,False
company_3721_window_9,True
company_3721_window_8,True
company_3721_window_7,True
company_3721_window_6,True
company_3721_window_5,True
company_3721_window_4,True
company_3721_window_3,True
company_3721_window_2,True
company_3721_window_1,True
company_3721_window_0,True
company_5547_window_9,False
company_5547_window_8,False
company_5547_window_7,False
company_5547_window_6,False
company_5547_window_5,False
company_5547_window_4,False
company_5547_window_3,False
company_5547_window_2,False
company_5547_window_1,False
company_5547_window_0,False
company_7486_window_3,True
company_7486_window_2,True
company_7486_window_1,True
company_7486_window_0,True
company_6918_window_9,False
company_6918_window_8,False
company_6918_window_7,False
company_6918_window_3,False
company_6918_window_5,False
company_6918_window_4,False
company_6918_window_2,False
company_6918_window_1,False
company_6918_window_0,False
company_5183_window_9,False
company_5183_window_8,False
company_5183_window_7,False
company_5183_window_6,False
company_5183_window_3,False
company_5183_window_4,False
company_5183_window_5,False
company_5183_window_2,False
company_5183_window_1,False
company_5183_window_0,False
company_1508_window_9,False
company_1508_window_7,False
company_1508_window_8,False
company_1508_window_6,False
company_1508_window_5,False
company_1508_window_4,False
company_1508_window_3,False
company_1508_window_2,False
company_1508_window_1,False
company_1508_window_0,False
company_6008_window_9,False
company_6008_window_8,False
company_6008_window_7,False
company_6008_window_6,False
company_6008_window_5,False
company_6008_window_4,False
company_6008_window_3,False
company_6008_window_2,False
company_6008_window_1,False
company_6008_window_0,False
company_1192_window_9,False
company_1192_window_8,False
company_1192_window_7,False
company_1192_window_6,False
company_1192_window_5,False
company_1192_window_0,False
company_5341_window_5,True
company_5341_window_3,True
company_5341_window_4,True
company_5341_window_2,True
company_5341_window_1,True
company_5341_window_0,True
company_5585_window_9,False
company_5585_window_8,False
company_5585_window_7,False
company_5585_window_6,False
company_5585_window_5,False
company_5585_window_4,False
company_5585_window_3,False
company_5585_window_2,False
company_5585_window_1,False
company_5585_window_0,False
company_7589_window_9,False
company_7589_window_8,False
company_7589_window_7,False
company_7589_window_6,False
company_7589_window_5,False
company_7589_window_4,False
company_7589_window_3,False
company_7589_window_2,False
company_7589_window_1,False
company_7589_window_0,False
company_4910_window_9,True
company_4910_window_8,True
company_4910_window_7,True
company_4910_window_6,True
company_4910_window_5,True
company_4910_window_4,True
company_4910_window_3,True
company_4910_window_2,True
company_4910_window_1,True
company_4910_window_0,True
company_2999_window_9,False
company_2999_window_8,False
company_2999_window_7,False
company_2999_window_6,False
company_2999_window_5,False
company_2999_window_4,False
company_2999_window_3,False
company_2999_window_2,False
company_2999_window_0,False
company_2999_window_1,False
company_467_window_9,False
company_467_window_8,False
company_467_window_7,False
company_467_window_6,False
company_467_window_5,False
company_467_window_4,False
company_467_window_2,False
company_467_window_3,False
company_467_window_1,False
company_467_window_0,False
company_3832_window_9,True
company_3832_window_8,True
company_3832_window_7,True
company_3832_window_6,True
company_3832_window_5,True
company_3832_window_4,True
company_3832_window_3,True
company_3832_window_2,True
company_3832_window_1,True
company_3832_window_0,True
company_3420_window_9,False
company_3420_window_8,False
company_3420_window_7,False
company_3420_window_6,False
company_3420_window_5,False
company_3420_window_4,False
company_3420_window_3,False
company_3420_window_2,False
company_3420_window_1,False
company_3420_window_0,False
company_3301_window_9,True
company_3301_window_8,True
company_3301_window_7,True
company_3301_window_6,True
company_3301_window_5,True
company_3301_window_4,True
company_3301_window_3,True
company_3301_window_2,True
company_3301_window_1,True
company_3301_window_0,True
company_2882_window_5,True
company_2882_window_4,True
company_2882_window_3,True
company_2882_window_2,True
company_2882_window_1,True
company_2882_window_0,True
company_4475_window_0,True
company_3984_window_6,True
company_3984_window_5,True
company_3984_window_7,True
company_3984_window_4,True
company_3984_window_3,True
company_3984_window_2,True
company_3984_window_1,True
company_3984_window_0,True
company_2540_window_9,False
company_2540_window_8,False
company_2540_window_7,False
company_2540_window_6,False
company_2540_window_5,False
company_2540_window_4,False
company_2540_window_2,False
company_2540_window_3,False
company_2540_window_1,False
company_2540_window_0,False
company_4050_window_9,False
company_4050_window_8,False
company_4050_window_7,False
company_4050_window_6,False
company_4050_window_5,False
company_4050_window_4,False
company_4050_window_3,False
company_4050_window_2,False
company_4050_window_1,False
company_4050_window_0,False
company_5267_window_9,False
company_5267_window_8,False
company_5267_window_7,False
company_5267_window_6,False
company_5267_window_5,False
company_5267_window_4,False
company_5267_window_3,False
company_5267_window_2,False
company_5267_window_1,False
company_5267_window_0,False
company_6714_window_9,False
company_6714_window_8,False
company_6714_window_7,False
company_6714_window_6,False
company_6714_window_5,False
company_6714_window_4,False
company_6714_window_3,False
company_6714_window_2,False
company_6714_window_1,False
company_6714_window_0,False
company_6253_window_9,True
company_6253_window_8,True
company_6253_window_7,True
company_6253_window_6,True
company_6253_window_5,True
company_6253_window_4,True
company_6253_window_3,True
company_6253_window_2,True
company_6253_window_1,True
company_6253_window_0,True
company_312_window_8,True
company_312_window_7,True
company_312_window_9,True
company_312_window_6,True
company_312_window_5,True
company_312_window_4,True
company_312_window_3,True
company_312_window_2,True
company_312_window_1,True
company_312_window_0,True
company_6064_window_9,False
company_6064_window_8,False
company_6064_window_7,False
company_6064_window_6,False
company_6064_window_5,False
company_6064_window_4,False
company_6064_window_3,False
company_6064_window_2,False
company_6064_window_1,False
company_6064_window_0,False
company_687_window_9,True
company_687_window_8,True
company_687_window_7,True
company_687_window_6,True
company_687_window_5,True
company_687_window_4,True
company_687_window_3,True
company_687_window_2,True
company_687_window_1,True
company_687_window_0,True
company_4711_window_0,False
company_5431_window_3,False
company_5431_window_4,False
company_5431_window_5,False
company_5431_window_1,False
company_5431_window_2,False
company_5431_window_0,False
company_4784_window_9,False
company_4784_window_8,False
company_4784_window_7,False
company_4784_window_6,False
company_4784_window_5,False
company_4784_window_4,False
company_4784_window_3,False
company_4784_window_2,False
company_4784_window_1,False
company_4784_window_0,False
company_1148_window_9,False
company_1148_window_8,False
company_1148_window_7,False
company_1148_window_6,False
company_1148_window_5,False
company_1148_window_4,False
company_1148_window_1,False
company_1148_window_0,False
company_1148_window_2,False
company_2444_window_9,False
company_2444_window_8,False
company_2444_window_7,False
company_2444_window_6,False
company_2444_window_5,False
company_2444_window_4,False
company_2444_window_3,False
company_2444_window_2,False
company_2444_window_1,False
company_2444_window_0,False
company_7009_window_9,False
company_7009_window_4,False
company_7009_window_2,False
company_7009_window_3,False
company_7009_window_1,False
company_7009_window_0,False
company_3525_window_6,False
company_3525_window_7,False
company_3525_window_8,False
company_3525_window_5,False
company_3525_window_0,False
company_3525_window_1,False
company_2237_window_4,False
company_2237_window_2,False
company_2237_window_3,False
company_2237_window_1,False
company_2237_window_0,False
company_6057_window_6,False
company_6057_window_4,False
company_6057_window_5,False
company_6057_window_3,False
company_6057_window_2,False
company_6057_window_1,False
company_6057_window_0,False
company_2027_window_4,False
company_2027_window_5,False
company_2027_window_3,False
company_2027_window_2,False
company_2027_window_1,False
company_2027_window_0,False
company_1982_window_1,False
company_1982_window_0,False
company_1168_window_9,False
company_1168_window_8,False
company_1168_window_7,False
company_1168_window_6,False
company_1168_window_5,False
company_1168_window_4,False
company_1168_window_3,False
company_1168_window_2,False
company_1168_window_1,False
company_1168_window_0,False
company_6695_window_9,False
company_6695_window_8,False
company_6695_window_7,False
company_6695_window_6,False
company_6695_window_5,False
company_6695_window_4,False
company_6695_window_3,False
company_6695_window_2,False
company_6695_window_1,False
company_6695_window_0,False
company_2810_window_9,False
company_2810_window_8,False
company_2810_window_7,False
company_2810_window_6,False
company_2810_window_5,False
company_2810_window_4,False
company_2810_window_3,False
company_2810_window_2,False
company_2810_window_1,False
company_2810_window_0,False
company_1296_window_9,False
company_1296_window_8,False
company_1296_window_7,False
company_1296_window_6,False
company_1296_window_5,False
company_1296_window_4,False
company_1296_window_3,False
company_1296_window_2,False
company_1296_window_1,False
company_1296_window_0,False
company_2117_window_1,True
company_2117_window_0,True
company_2117_window_2,True
company_1350_window_1,False
company_1350_window_0,False
company_4619_window_9,False
company_4619_window_8,False
company_4619_window_7,False
company_4619_window_6,False
company_4619_window_5,False
company_4619_window_4,False
company_4619_window_3,False
company_4619_window_2,False
company_4619_window_1,False
company_4619_window_0,False
company_124_window_9,False
company_124_window_8,False
company_124_window_7,False
company_124_window_6,False
company_124_window_5,False
company_124_window_4,False
company_124_window_3,False
company_124_window_2,False
company_124_window_1,False
company_124_window_0,False
company_247_window_9,False
company_247_window_8,False
company_247_window_7,False
company_247_window_6,False
company_247_window_5,False
company_247_window_4,False
company_247_window_3,False
company_247_window_2,False
company_247_window_1,False
company_247_window_0,False
company_4891_window_9,True
company_4891_window_8,True
company_4891_window_7,True
company_4891_window_0,True
company_5690_window_9,False
company_5690_window_8,False
company_5690_window_7,False
company_5690_window_6,False
company_5690_window_5,False
company_5690_window_4,False
company_5690_window_3,False
company_5690_window_2,False
company_5690_window_1,False
company_5690_window_0,False
company_5392_window_9,False
company_5392_window_8,False
company_5392_window_7,False
company_5392_window_6,False
company_5392_window_5,False
company_5392_window_4,False
company_5392_window_3,False
company_5392_window_2,False
company_5392_window_1,False
company_5392_window_0,False
